1529
BUS;2_4451;-1850486;48180862;Clairville;clairville;
BUS;2_4452;-1853473;48181380;Croix Simon;croixsimon;
BUS;2_4060;-1729058;48179421;Métairie;metairie;
BUS;2_4062;-1722040;48176764;La Brosse;labrosse;
BUS;2_4067;-1742510;48168976;Quatre Vents;quatrevents;
BUS;2_4066;-1742982;48168593;Quatre Vents;quatrevents;
BUS;2_4069;-1726001;48183128;Besneraie;besneraie;
BUS;2_4059;-1732865;48176636;Mairie;mairie;
BUS;2_4054;-1732099;48177109;Mairie;mairie;
BUS;2_4053;-1729267;48179494;Métairie;metairie;
BUS;2_4270;-1868153;48122710;Ville aux Archers;villeauxarchers;
BUS;2_4058;-1735235;48173952;Viennais;viennais;
BUS;2_4057;-1736229;48170395;Sénestrais;senestrais;
BUS;2_4056;-1736154;48170164;Sénestrais;senestrais;
BUS;2_4055;-1735143;48174093;Viennais;viennais;
BUS;2_3707;-1825217;48150707;Pont aux Moines;pontauxmoines;
BUS;2_3501;-1723299;48157134;Fougerolle;fougerolle;
BUS;2_3500;-1731704;48163991;Silandière;silandiere;
BUS;2_3705;-1829758;48152972;Saint-Gilles Centre;saintgillescentre;
BUS;2_3505;-1710832;48155311;Belle Epine;belleepine;
BUS;2_3504;-1714466;48157261;Courtines;courtines;
BUS;2_3709;-1809077;48152918;Fouaye;fouaye;
BUS;2_3503;-1716588;48155740;Montgermont Mairie;montgermontmairie;
BUS;2_3708;-1820710;48152839;Vigne;vigne;
BUS;2_3502;-1720610;48155657;Pierre Texier;pierretexier;
BUS;2_3509;-1708857;48152881;Métrie;metrie;
BUS;2_3508;-1703637;48148266;Vizeule;vizeule;
BUS;2_3507;-1704050;48148971;Vizeule;vizeule;
BUS;2_4269;-1866053;48123098;Place de la Mairie;placedelamairie;
BUS;2_3506;-1706642;48153113;Décoparc;decoparc;
BUS;2_1375;-1656725;48130136;Gast;gast;
BUS;2_1376;-1657123;48128552;Europe;europe;
BUS;2_1377;-1658544;48126792;Trégain;tregain;
BUS;2_1378;-1661355;48124932;Saint-Exupéry;saintexupery;
BUS;2_1383;-1700091;48103607;Dargent;dargent;
BUS;2_1382;-1698716;48105104;Voltaire;voltaire;
BUS;2_1385;-1706977;48100690;De Lesseps;delesseps;
BUS;2_1384;-1703825;48102619;Champion de Cicé;championdecice;
BUS;2_1381;-1696500;48105108;Malakoff;malakoff;
BUS;2_1110;-1651456;48123072;Lycée Chateaubriand;lyceechateaubriand;
BUS;2_1388;-1711177;48099342;Montand;montand;
BUS;2_1389;-1711829;48101217;Clinique La Sagesse;cliniquelasagesse;
BUS;2_1386;-1705354;48098934;Guérinais;guerinais;
BUS;2_1387;-1708192;48098010;Récipon;recipon;
BUS;2_4408;-1932351;48069996;Le Verger Eglise;levergereglise;
BUS;2_1109;-1653046;48125137;Joliot-Curie;joliotcurie;
BUS;2_1108;-1652168;48128387;Gayeulles;gayeulles;
BUS;2_1396;-1704990;48102257;Champion de Cicé;championdecice;
BUS;2_1107;-1652103;48130869;Le Blizz;leblizz;
BUS;2_1395;-1707020;48101013;De Lesseps;delesseps;
BUS;2_1106;-1652169;48134364;Gayeulles Piscine;gayeullespiscine;
BUS;2_1394;-1705508;48099000;Guérinais;guerinais;
BUS;2_1105;-1655694;48135550;Héronière;heroniere;
BUS;2_1393;-1707657;48097896;Récipon;recipon;
BUS;2_1104;-1658549;48134788;Hôtel de Région;hotelderegion;
BUS;2_1392;-1711238;48099880;Montand;montand;
BUS;2_1103;-1659213;48138800;Saint-Laurent;saintlaurent;
BUS;2_4401;-1932398;48069922;Le Verger Eglise;levergereglise;
BUS;2_1391;-1711637;48100883;Clinique La Sagesse;cliniquelasagesse;
BUS;2_1102;-1684580;48131159;Donelière;doneliere;
BUS;2_4402;-1929079;48070250;Bouvrais;bouvrais;
BUS;2_1390;-1713475;48104135;Cleunay;cleunay;
BUS;2_1101;-1683226;48127274;Trois Croix;troiscroix;
BUS;2_4403;-1930254;48070021;Bouvrais;bouvrais;
BUS;2_1100;-1681982;48124935;Cimetière Nord;cimetierenord;
BUS;2_1397;-1700280;48103617;Dargent;dargent;
BUS;2_1398;-1698630;48105188;Voltaire;voltaire;
BUS;2_1399;-1695422;48105037;Malakoff;malakoff;
BUS;2_1120;-1677856;48109982;République Jaurès;republiquejaures;
BUS;2_1121;-1677765;48106070;Charles de Gaulle;charlesdegaulle;
BUS;2_1119;-1674891;48110541;Place Pasteur;placepasteur;
BUS;2_1112;-1650928;48118900;Vitré Danton;vitredanton;
BUS;2_1111;-1650710;48120242;Docteur Quentin;docteurquentin;
BUS;2_1114;-1658009;48114473;Durafour;durafour;
BUS;2_1113;-1655630;48116352;Jeanne d'Arc;jeannedarc;
BUS;2_1116;-1664385;48112743;Saint-Vincent;saintvincent;
BUS;2_1115;-1661274;48113497;Oberthur;oberthur;
BUS;2_1118;-1671214;48111758;Thabor;thabor;
BUS;2_1117;-1666853;48112492;Châteaudun;chateaudun;
BUS;2_1130;-1682484;48085207;Canada;canada;
BUS;2_1125;-1679148;48096905;Sacrés Coeurs;sacrescoeurs;
BUS;2_1124;-1675579;48097335;Jacques Cartier;jacquescartier;
BUS;2_1123;-1675701;48099160;Ginguené;ginguene;
BUS;2_1122;-1676827;48103064;Gare Sud Féval;garesudfeval;
BUS;2_1129;-1682399;48087274;Suède;suede;
BUS;2_1128;-1682113;48091036;Champs Manceaux;champsmanceaux;
BUS;2_1127;-1681876;48093064;Frères Moines;freresmoines;
BUS;2_1126;-1681667;48096029;Garigliano;garigliano;
BUS;2_1339;-1658650;48094725;Langevin;langevin;
BUS;2_1336;-1666463;48098021;Bigot de Préameneu;bigotdepreameneu;
BUS;2_1141;-1675617;48099278;Ginguené;ginguene;
BUS;2_1335;-1668349;48097739;Ormeaux;ormeaux;
BUS;2_1140;-1674765;48097412;Jacques Cartier;jacquescartier;
BUS;2_1338;-1661582;48095015;Leray;leray;
BUS;2_1143;-1677601;48106080;Charles de Gaulle;charlesdegaulle;
BUS;2_1337;-1662953;48097592;Sainte-Thérèse;saintetherese;
BUS;2_1142;-1676257;48101338;Gare Sud Féval;garesudfeval;
BUS;2_1331;-1680745;48117971;Square de la Rance;squaredelarance;
BUS;2_1334;-1671284;48097758;Châtillon;chatillon;
BUS;2_1333;-1675199;48097747;Jacques Cartier;jacquescartier;
BUS;2_1137;-1681869;48093597;Frères Moines;freresmoines;
BUS;2_1138;-1681615;48096347;Garigliano;garigliano;
BUS;2_1340;-1658412;48092030;Gide;gide;
BUS;2_1139;-1678506;48096957;Sacrés Coeurs;sacrescoeurs;
BUS;2_1341;-1654604;48091261;Landrel;landrel;
BUS;2_1134;-1682307;48085178;Canada;canada;
BUS;2_1135;-1682214;48088075;Suède;suede;
BUS;2_1136;-1682081;48091136;Champs Manceaux;champsmanceaux;
BUS;2_1349;-1668171;48083673;Douro;douro;
BUS;2_1154;-1651817;48126085;Joliot-Curie;joliotcurie;
BUS;2_1348;-1663846;48083621;Tage;tage;
BUS;2_1153;-1651182;48122504;Lycée Chateaubriand;lyceechateaubriand;
BUS;2_1347;-1657809;48084734;Torigné;torigne;
BUS;2_1152;-1650672;48120433;Docteur Quentin;docteurquentin;
BUS;2_1346;-1655128;48084687;Hôpital Sud;hopitalsud;
BUS;2_1151;-1651618;48118791;Vitré Danton;vitredanton;
BUS;2_1345;-1651136;48084881;Sainte-Elisabeth;sainteelisabeth;
BUS;2_1150;-1655525;48116528;Jeanne d'Arc;jeannedarc;
BUS;2_1344;-1650035;48087665;Galicie;galicie;
BUS;2_1343;-1645968;48087608;La Poterie;lapoterie;
BUS;2_1342;-1651773;48091202;Pologne;pologne;
BUS;2_1351;-1667357;48083489;Douro;douro;
BUS;2_1352;-1663267;48083464;Tage;tage;
BUS;2_1148;-1661415;48113410;Oberthur;oberthur;
BUS;2_1350;-1672304;48083583;Portugal;portugal;
BUS;2_1149;-1658739;48114256;Durafour;durafour;
BUS;2_1146;-1671130;48111872;Thabor;thabor;
BUS;2_1147;-1664396;48112715;Saint-Vincent;saintvincent;
BUS;2_1144;-1677804;48110069;République Jaurès;republiquejaures;
BUS;2_1354;-1653244;48084485;Hôpital Sud;hopitalsud;
BUS;2_1353;-1658009;48084555;Torigné;torigne;
BUS;2_1356;-1649983;48087532;Galicie;galicie;
BUS;2_1161;-1644236;48112191;Plaine de Baud;plainedebaud;
BUS;2_1355;-1650857;48084928;Sainte-Elisabeth;sainteelisabeth;
BUS;2_1160;-1637618;48114064;Tournebride;tournebride;
BUS;2_1358;-1651909;48091368;Pologne;pologne;
BUS;2_1163;-1660546;48110106;Robidou;robidou;
BUS;2_1162;-1655975;48110335;Pont de Strasbourg;pontdestrasbourg;
BUS;2_1165;-1670178;48110061;Paul Bert;paulbert;
BUS;2_1359;-1655628;48091437;Landrel;landrel;
BUS;2_1164;-1663977;48110095;Pont de Châteaudun;pontdechateaudun;
BUS;2_1155;-1652101;48129165;Gayeulles;gayeulles;
BUS;2_1156;-1652002;48131855;Le Blizz;leblizz;
BUS;2_1157;-1652059;48134945;Gayeulles Piscine;gayeullespiscine;
BUS;2_1158;-1656205;48135538;Héronière;heroniere;
BUS;2_4201;-1797621;48051955;Croix Blanche;croixblanche;
BUS;2_1360;-1658366;48092419;Gide;gide;
BUS;2_1159;-1658754;48134394;Hôtel de Région;hotelderegion;
BUS;2_1361;-1658227;48094210;Langevin;langevin;
BUS;2_1362;-1661534;48095080;Leray;leray;
BUS;2_1363;-1662657;48097442;Sainte-Thérèse;saintetherese;
BUS;2_1367;-1679520;48110979;Rennes Mairie;rennesmairie;
BUS;2_1172;-1659194;48110079;Robidou;robidou;
BUS;2_1366;-1671109;48097756;Châtillon;chatillon;
BUS;2_1171;-1663584;48110067;Pont de Châteaudun;pontdechateaudun;
BUS;2_1365;-1669167;48097716;Ormeaux;ormeaux;
BUS;2_1170;-1669072;48110033;Paul Bert;paulbert;
BUS;2_1364;-1667082;48098024;Bigot de Préameneu;bigotdepreameneu;
BUS;2_1176;-1635147;48119017;Beaulieu INSA;beaulieuinsa;
BUS;2_1175;-1633905;48116983;Beaulieu Chimie;beaulieuchimie;
BUS;2_1369;-1681070;48120266;Auberge de Jeunesse;aubergedejeunesse;
BUS;2_1174;-1642900;48112466;Plaine de Baud;plainedebaud;
BUS;2_1368;-1680606;48118373;Square de la Rance;squaredelarance;
BUS;2_1173;-1656142;48110089;Pont de Strasbourg;pontdestrasbourg;
BUS;2_1168;-1678824;48109808;République;republique;
BUS;2_1370;-1683622;48122021;IUFM;iufm;
BUS;2_1169;-1674520;48109853;Musée Beaux Arts;museebeauxarts;
BUS;2_1166;-1675129;48109883;Musée Beaux Arts;museebeauxarts;
BUS;2_1167;-1678658;48109367;République Pré Botté;republiqueprebotte;
BUS;2_1373;-1659386;48135205;Hôtel de Région;hotelderegion;
BUS;2_1374;-1656932;48133247;Longs Prés;longspres;
BUS;2_1371;-1685068;48133002;Lycée Mendès France;lyceemendesfrance;
BUS;2_3901;-1696967;47999908;Bois Esnault;boisesnault;
BUS;2_1372;-1659070;48138409;Saint-Laurent;saintlaurent;
BUS;2_3902;-1698572;48006479;Caliorne;caliorne;
BUS;2_3903;-1700995;48010620;Mouton Blanc;moutonblanc;
BUS;2_3904;-1703003;48012955;Chemin Vert;cheminvert;
BUS;2_3905;-1706970;48010579;Pont Péan Mairie;pontpeanmairie;
BUS;2_3906;-1707632;48013644;Rivaudière;rivaudiere;
BUS;2_3907;-1705677;48016292;Fontaine Blanche;fontaineblanche;
BUS;2_3908;-1706993;48019899;Renaissance;renaissance;
BUS;2_3909;-1707059;48019888;Renaissance;renaissance;
BUS;2_1330;-1681590;48120371;Auberge de Jeunesse;aubergedejeunesse;
BUS;2_2848;-1684413;48151909;Forge;forge;
BUS;2_2219;-1690577;48094070;Pilate;pilate;
BUS;2_2849;-1692482;48154406;Paul-Emile Victor;paulemilevictor;
BUS;2_2846;-1676336;48158992;Ricoquais;ricoquais;
BUS;2_2847;-1684517;48151814;Forge;forge;
BUS;2_2844;-1671435;48155285;Champ Daguet;champdaguet;
BUS;2_2020;-1621838;48114150;Taillis;taillis;
BUS;2_2215;-1715908;48076958;Collège Jean Moulin;collegejeanmoulin;
BUS;2_2021;-1613754;48114214;Hublais;hublais;
BUS;2_2216;-1694629;48087283;Pressoirs;pressoirs;
BUS;2_2842;-1672049;48158102;Nobel;nobel;
BUS;2_2022;-1609581;48114675;Place Sévigné;placesevigne;
BUS;2_2217;-1695007;48090625;25 Fusillés;25fusilles;
BUS;2_2843;-1672169;48158350;Nobel;nobel;
BUS;2_2023;-1606969;48116048;Vilaine;vilaine;
BUS;2_2218;-1691584;48092380;Saint-Yves;saintyves;
BUS;2_2840;-1690276;48176663;MFR Rabinardières;mfrrabinardieres;
BUS;2_2211;-1707343;48087271;Gaité;gaite;
BUS;2_2841;-1676773;48160479;Parking scolaire Jean-Paul II;parkingscolairejeanpaulii;
BUS;2_2212;-1709176;48084439;Blosne;blosne;
BUS;2_2213;-1715406;48082495;Jean Marin;jeanmarin;
BUS;2_2214;-1715604;48079882;Médiathèque;mediatheque;
BUS;2_2017;-1630367;48114085;Champs Péans;champspeans;
BUS;2_2221;-1720491;48063063;Rossel;rossel;
BUS;2_2019;-1628011;48114078;Champs Péans;champspeans;
BUS;2_2220;-1724099;48061593;Gautrais;gautrais;
BUS;2_1328;-1685288;48133214;Lycée Mendès France;lyceemendesfrance;
BUS;2_2014;-1609663;48114681;Place Sévigné;placesevigne;
BUS;2_1329;-1683237;48121631;IUFM;iufm;
BUS;2_2013;-1607353;48116439;Vilaine;vilaine;
BUS;2_2016;-1621949;48114181;Taillis;taillis;
BUS;2_2015;-1616313;48114222;Hublais;hublais;
BUS;2_1324;-1642420;48097611;Domaine;domaine;
BUS;2_1325;-1646725;48099433;Landry;landry;
BUS;2_1326;-1649626;48101211;Villebois-Mareuil;villeboismareuil;
BUS;2_1327;-1653665;48101376;Raison;raison;
BUS;2_1320;-1637251;48094984;CARSAT;carsat;
BUS;2_1321;-1633883;48093872;Sauvaie;sauvaie;
BUS;2_1322;-1634742;48094307;Sauvaie;sauvaie;
BUS;2_1323;-1638084;48095438;CARSAT;carsat;
BUS;2_2208;-1694760;48095715;Commeurec;commeurec;
BUS;2_2209;-1694505;48095726;Commeurec;commeurec;
BUS;2_2011;-1609929;48121124;Maison d'Accueil;maisondaccueil;
BUS;2_2206;-1707042;48087518;Gaité;gaite;
BUS;2_2012;-1608430;48118443;Muguet;muguet;
BUS;2_2207;-1701347;48093532;Lilas;lilas;
BUS;2_2204;-1715372;48082560;Jean Marin;jeanmarin;
BUS;2_2010;-1610896;48122799;Mare Pavée;marepavee;
BUS;2_2205;-1710196;48083209;Blosne;blosne;
BUS;2_2202;-1715822;48077349;Collège Jean Moulin;collegejeanmoulin;
BUS;2_2850;-1692608;48154508;Paul-Emile Victor;paulemilevictor;
BUS;2_2203;-1715670;48079420;Médiathèque;mediatheque;
BUS;2_2201;-1716353;48075462;Morinais;morinais;
BUS;2_2009;-1608133;48123529;Fontenelle;fontenelle;
BUS;2_2210;-1701547;48093353;Lilas;lilas;
BUS;2_2008;-1604382;48123586;La Coulée;lacoulee;
BUS;2_2007;-1600558;48123113;Bourgchevreuil;bourgchevreuil;
BUS;2_2006;-1596528;48125226;Petits Champs;petitschamps;
BUS;2_1319;-1641644;48097055;Domaine;domaine;
BUS;2_2005;-1594203;48124497;Grand Domaine;granddomaine;
BUS;2_1317;-1649384;48100139;Villebois-Mareuil;villeboismareuil;
BUS;2_2003;-1628029;48130113;Cesson Hôpital Privé;cessonhopitalprive;
BUS;2_1318;-1645973;48099147;Landry;landry;
BUS;2_2002;-1627528;48130232;Cesson Hôpital Privé;cessonhopitalprive;
BUS;2_1315;-1678081;48109696;République;republique;
BUS;2_1316;-1652963;48101206;Raison;raison;
BUS;2_1313;-1638346;48121875;Beaulieu Restau. U.;beaulieurestauu;
BUS;2_1314;-1633096;48125092;IUT;iut;
BUS;2_1311;-1698381;48109661;Guilloux;guilloux;
BUS;2_1312;-1633930;48116649;Beaulieu Chimie;beaulieuchimie;
BUS;2_1310;-1700809;48111222;Marbeuf;marbeuf;
BUS;2_2826;-1692986;48135584;Grand Quartier;grandquartier;
BUS;2_2827;-1656522;48149065;Maison Blanche;maisonblanche;
BUS;2_2824;-1685141;48158901;Vivier Louis;vivierlouis;
BUS;2_2825;-1680813;48159145;Camus;camus;
BUS;2_2829;-1656461;48149283;Maison Blanche;maisonblanche;
BUS;2_2822;-1686703;48154711;Discalceat;discalceat;
BUS;2_2820;-1691284;48151445;Cité des Jardins;citedesjardins;
BUS;2_2821;-1692012;48153749;Paul-Emile Victor;paulemilevictor;
BUS;2_1306;-1703129;48125336;IRTS;irts;
BUS;2_1307;-1703889;48121926;Villejean-Université;villejeanuniversite;
BUS;2_1308;-1704658;48118920;Université;universite;
BUS;2_1309;-1704772;48116734;Berger;berger;
BUS;2_1300;-1698732;48128586;Cucillé;cucille;
BUS;2_1301;-1693963;48128194;Préfecture;prefecture;
BUS;2_1302;-1691728;48131494;Léonard;leonard;
BUS;2_1303;-1694142;48128325;Préfecture;prefecture;
BUS;2_1304;-1698874;48128508;Cucillé;cucille;
BUS;2_1305;-1703241;48127658;Olympe de Gouges;olympedegouges;
BUS;2_2836;-1687302;48156967;Uttenreuth;uttenreuth;
BUS;2_2837;-1722015;48176927;La Brosse;labrosse;
BUS;2_2838;-1696900;48153909;Alphasis;alphasis;
BUS;2_2839;-1696639;48154391;Alphasis;alphasis;
BUS;2_2830;-1694463;48134327;Grand Quartier;grandquartier;
BUS;2_2831;-1678691;48153588;Holywell;holywell;
BUS;2_2832;-1678850;48154625;Holywell;holywell;
BUS;2_2833;-1677136;48160210;Jean-Paul II;jeanpaulii;
BUS;2_2834;-1677199;48159865;Jean-Paul II;jeanpaulii;
BUS;2_2255;-1733263;48079279;Bellevue;bellevue;
BUS;2_2258;-1704338;48093536;Dominos;dominos;
BUS;2_2257;-1694675;48087038;Pressoirs;pressoirs;
BUS;2_2262;-1697856;48068792;Vallon;vallon;
BUS;2_2263;-1712332;48082573;Jean Jaurès;jeanjaures;
BUS;2_2264;-1713065;48082787;Jean Jaurès;jeanjaures;
BUS;2_2265;-1724044;48061577;Gautrais;gautrais;
BUS;2_2260;-1704570;48093432;Dominos;dominos;
BUS;2_2249;-1731674;48082969;Le Pâtis;lepatis;
BUS;2_2248;-1733041;48079261;Bellevue;bellevue;
BUS;2_2245;-1712672;48077629;Haut Bois;hautbois;
BUS;2_2244;-1734395;48059881;Parc Expo;parcexpo;
BUS;2_3107;-1777625;48151195;Renan;renan;
BUS;2_3108;-1772050;48150916;Duchesse Anne;duchesseanne;
BUS;2_3109;-1769807;48148158;Pacé Cimetière;pacecimetiere;
BUS;2_3102;-1792319;48151301;Pie Neuve;pieneuve;
BUS;2_3103;-1788914;48149258;Docteur Léon;docteurleon;
BUS;2_3104;-1784899;48148511;Touche Milon;touchemilon;
BUS;2_3105;-1781052;48147540;Pinault;pinault;
BUS;2_3110;-1770671;48145797;Carré Dumaine;carredumaine;
BUS;2_3112;-1767407;48141125;Opéra;opera;
BUS;2_3111;-1770148;48142844;Le Ponant;leponant;
BUS;2_2253;-1722184;48086677;Reuzerais;reuzerais;
BUS;2_2254;-1730094;48083808;Le Pâtis;lepatis;
BUS;2_2251;-1713071;48086627;Maffeys;maffeys;
BUS;2_2252;-1713003;48086621;Maffeys;maffeys;
BUS;2_2250;-1721997;48086693;Reuzerais;reuzerais;
BUS;2_2234;-1720240;48066426;Pommerais;pommerais;
BUS;2_2233;-1717300;48067383;Abbé Grimault;abbegrimault;
BUS;2_2236;-1734166;48060025;Parc Expo;parcexpo;
BUS;2_2235;-1720661;48062849;Rossel;rossel;
BUS;2_2238;-1724590;48064981;Centre Météo;centremeteo;
BUS;2_2237;-1721762;48067348;Aire Libre Aéroport;airelibreaeroport;
BUS;2_2239;-1712514;48077824;Haut Bois;hautbois;
BUS;2_2240;-1712357;48080580;Malraux;malraux;
BUS;2_2241;-1712554;48080527;Malraux;malraux;
BUS;2_2242;-1724595;48065035;Centre Météo;centremeteo;
BUS;2_2243;-1722330;48066928;Aire Libre Aéroport;airelibreaeroport;
BUS;2_2225;-1705718;48086858;Gaité;gaite;
BUS;2_2224;-1715995;48075070;Morinais;morinais;
BUS;2_2223;-1717017;48067376;Abbé Grimault;abbegrimault;
BUS;2_2222;-1720239;48066408;Pommerais;pommerais;
BUS;2_2229;-1697928;48089427;Croix Verte;croixverte;
BUS;2_2228;-1693091;48089805;Pigeon Blanc;pigeonblanc;
BUS;2_2227;-1697878;48089421;Croix Verte;croixverte;
BUS;2_2226;-1701365;48086618;Rablais Allende;rablaisallende;
BUS;2_2231;-1706598;48086913;Gaité;gaite;
BUS;2_2232;-1715734;48074856;Morinais;morinais;
BUS;2_2230;-1702001;48086511;Rablais Allende;rablaisallende;
BUS;2_1513;-1648460;48115482;Bois Perrin;boisperrin;
BUS;2_1514;-1647605;48113335;Moulin de Joué;moulindejoue;
BUS;2_1511;-1643454;48087539;La Poterie;lapoterie;
BUS;2_1510;-1674465;48087779;Henri Fréville;henrifreville;
BUS;2_3142;-1787015;48167383;Haute Rabine;hauterabine;
BUS;2_3143;-1788000;48169921;Haute Rabine;hauterabine;
BUS;2_3144;-1766182;48140985;Opéra;opera;
BUS;2_1519;-1702976;48121100;Villejean-Université;villejeanuniversite;
BUS;2_3145;-1801679;48179993;Touche Champagne;touchechampagne;
BUS;2_1517;-1713636;48118540;Berry;berry;
BUS;2_1518;-1710464;48120626;Bourbonnais;bourbonnais;
BUS;2_1515;-1647553;48113500;Moulin de Joué;moulindejoue;
BUS;2_3141;-1784357;48154717;Pont Amelin;pontamelin;
BUS;2_1516;-1648407;48115952;Bois Perrin;boisperrin;
BUS;2_3139;-1763297;48140209;Rive Ouest;riveouest;
BUS;2_3136;-1784426;48154732;Pont Amelin;pontamelin;
BUS;2_3135;-1770909;48141722;Nominoë;nominoe;
BUS;2_3137;-1763556;48140244;Rive Ouest;riveouest;
BUS;2_1522;-1642818;48113928;Piletière;piletiere;
BUS;2_1523;-1649952;48114548;Moulin de Joué;moulindejoue;
BUS;2_1524;-1651350;48114673;Hôpital Régnier;hopitalregnier;
BUS;2_1525;-1656728;48113552;Durafour Strasbourg;durafourstrasbourg;
BUS;2_1520;-1709739;48120502;Bourbonnais;bourbonnais;
BUS;2_1521;-1713760;48118459;Berry;berry;
BUS;2_1526;-1653177;48114790;Hôpital Régnier;hopitalregnier;
BUS;2_1527;-1649207;48114334;Moulin de Joué;moulindejoue;
BUS;2_1528;-1644358;48113994;Piletière;piletiere;
BUS;2_1529;-1702972;48121189;Villejean-Université;villejeanuniversite;
BUS;2_2091;-1598194;48119005;Lycée Sévigné;lyceesevigne;
BUS;2_2640;-1602249;48038406;Croix Malinge;croixmalinge;
BUS;2_3146;-1801902;48180074;Touche Champagne;touchechampagne;
BUS;2_2641;-1612937;48059081;Champ Martin;champmartin;
BUS;2_2079;-1605954;48128797;Verger;verger;
BUS;2_3120;-1784753;48148535;Touche Milon;touchemilon;
BUS;2_3121;-1788889;48149286;Docteur Léon;docteurleon;
BUS;2_3122;-1792304;48151284;Pie Neuve;pieneuve;
BUS;2_3123;-1789366;48174139;Chapitre;chapitre;
BUS;2_3114;-1770651;48145726;Carré Dumaine;carredumaine;
BUS;2_3113;-1770410;48143356;Le Ponant;leponant;
BUS;2_2630;-1598873;48045028;Maillardière;maillardiere;
BUS;2_3116;-1771872;48150887;Duchesse Anne;duchesseanne;
BUS;2_2631;-1598536;48047638;Moulin;moulin;
BUS;2_3115;-1769792;48147996;Pacé Cimetière;pacecimetiere;
BUS;2_2632;-1598639;48048057;Moulin;moulin;
BUS;2_2633;-1598682;48045144;Maillardière;maillardiere;
BUS;2_2080;-1612775;48127349;Gaudais;gaudais;
BUS;2_3117;-1777548;48151234;Renan;renan;
BUS;2_2634;-1602643;48047098;Vern Eglise;verneglise;
BUS;2_2081;-1619945;48126825;Bouriande;bouriande;
BUS;2_2635;-1602204;48038498;Croix Malinge;croixmalinge;
BUS;2_3119;-1781094;48147547;Pinault;pinault;
BUS;2_3323;-1577154;48149289;Curien;curien;
BUS;2_2637;-1615319;48049703;Solidor;solidor;
BUS;2_2084;-1604830;48129039;Verger;verger;
BUS;2_3322;-1577503;48149276;Curien;curien;
BUS;2_2085;-1582357;48116134;Champelé;champele;
BUS;2_2082;-1619888;48126936;Bouriande;bouriande;
BUS;2_2083;-1614397;48126961;Gaudais;gaudais;
BUS;2_2088;-1590653;48124675;Base de Loisirs;basedeloisirs;
BUS;2_2089;-1590520;48113572;Rigourdière;rigourdiere;
BUS;2_2086;-1600484;48114304;Bordage;bordage;
BUS;2_3511;-1714606;48157334;Courtines;courtines;
BUS;2_2069;-1599071;48126290;Cesson Cimetière;cessoncimetiere;
BUS;2_3512;-1716638;48155679;Montgermont Mairie;montgermontmairie;
BUS;2_2068;-1601788;48123173;Métairies Chalotais;metairieschalotais;
BUS;2_3510;-1710822;48155587;Belle Epine;belleepine;
BUS;2_2271;-1694938;48090537;25 Fusillés;25fusilles;
BUS;2_4803;-1939430;48299554;Sévignière;sevigniere;
BUS;2_3515;-1730593;48162719;Silandière;silandiere;
BUS;2_3320;-1577408;48141816;Pâtis du Moulinet;patisdumoulinet;
BUS;2_1500;-1705406;48113869;Agrocampus;agrocampus;
BUS;2_4802;-1939645;48299525;Sévignière;sevigniere;
BUS;2_3516;-1707246;48154306;Décoparc;decoparc;
BUS;2_3321;-1587064;48160414;Fouillard;fouillard;
BUS;2_1501;-1679766;48109368;République Pré Botté;republiqueprebotte;
BUS;2_4801;-1945149;48296249;Bécherel Centre;becherelcentre;
BUS;2_3513;-1720682;48155685;Pierre Texier;pierretexier;
BUS;2_1502;-1704558;48113272;Agrocampus;agrocampus;
BUS;2_4800;-1945385;48296185;Bécherel Centre;becherelcentre;
BUS;2_3514;-1723301;48157178;Fougerolle;fougerolle;
BUS;2_1503;-1715949;48116161;Colin;colin;
BUS;2_1504;-1723281;48116408;Petit Champeaux;petitchampeaux;
BUS;2_3130;-1770518;48151555;Le Brix;lebrix;
BUS;2_1506;-1731438;48106480;Berthault;berthault;
BUS;2_1507;-1675124;48109369;Lycée Zola;lyceezola;
BUS;2_3133;-1765714;48157284;Ouessant;ouessant;
BUS;2_1508;-1729145;48106734;Berthault;berthault;
BUS;2_3134;-1770566;48141655;Nominoë;nominoe;
BUS;2_1509;-1674449;48088109;Henri Fréville;henrifreville;
BUS;2_3131;-1770496;48154440;Pacé Collèges;pacecolleges;
BUS;2_3132;-1764684;48155424;Champalaune;champalaune;
BUS;2_3127;-1764636;48155489;Champalaune;champalaune;
BUS;2_2620;-1601715;48043547;Bel Air;belair;
BUS;2_3126;-1765730;48157320;Ouessant;ouessant;
BUS;2_2621;-1602292;48040901;Vern La Touche;vernlatouche;
BUS;2_3125;-1767982;48160465;Pâtis Roussel;patisroussel;
BUS;2_3319;-1577425;48141708;Pâtis du Moulinet;patisdumoulinet;
BUS;2_3124;-1790009;48175284;Chapitre;chapitre;
BUS;2_3129;-1770711;48150718;Le Brix;lebrix;
BUS;2_2622;-1613175;48059810;Champ Martin;champmartin;
BUS;2_3128;-1771122;48154073;Pacé Collèges;pacecolleges;
BUS;2_2070;-1608629;48145106;Victoire;victoire;
BUS;2_3314;-1580695;48155948;Anne de Bretagne;annedebretagne;
BUS;2_2628;-1599464;48031259;Vaugon;vaugon;
BUS;2_2071;-1616798;48140415;Calendrou;calendrou;
BUS;2_3313;-1579750;48159184;Bocage;bocage;
BUS;2_2629;-1602583;48047190;Vern Eglise;verneglise;
BUS;2_2072;-1616478;48140599;Calendrou;calendrou;
